# Vocabulaire des themes appris sur le corpus (corpus.ApprendreThemes) : ne pas modifier a la main.
# langue	theme	racine	poids
fr	redaction_pro	discussi	2.05
fr	redaction_pro	discut	3.89
fr	redaction_pro	disponibilit	2.09
fr	redaction_pro	disponibl	2.57
fr	redaction_pro	dispositi	2.78
fr	redaction_pro	dispositif	2.23
fr	informatique_materiel	disqu	2.24
fr	musique	disqu	3.42
fr	education	dissertati	3.23
fr	maths	distanc	1.99
fr	redaction_pro	distribu	3.02
fr	maths	distributi	2.62
fr	redaction_pro	dit	2.00
fr	web	div	3.73
fr	redaction_pro	divers	3.11
fr	jeux_video	divertissement	5.01
fr	web	doc	3.25
fr	redaction_pro	document	2.29
fr	redaction_pro	doi	1.75
fr	redaction_pro	doit	1.54
fr	redaction_pro	doivent	2.22
fr	jeux_video	domain	1.21
fr	redaction_pro	domicil	2.79
fr	redaction_pro	dommag	3.41
fr	redaction_pro	donc	2.87
fr	maths	donnant	1.70
fr	donnees_ia	donne	2.04
fr	programmation	donne	1.24
fr	marketing_business	donnez	1.16
fr	musique	dont	1.29
fr	redaction_pro	dont	1.43
fr	redaction_pro	dossi	1.97
fr	programmation	doubl	1.88
fr	sante	douleur	3.43
fr	langues_traduction	dout	3.00
fr	web	draw	3.56
fr	maths	dress	2.58
fr	droit	droit	2.73
fr	redaction_pro	due	3.27
fr	redaction_pro	dur	2.25
fr	redaction_pro	durant	2.65
fr	maths	dure	1.30
fr	maths	dynamiqu	1.69
fr	web	dynamiqu	1.66
fr	histoire_societe	eac	4.70
fr	donnees_ia	eau	2.41
fr	maths	eau	1.13
fr	maths	ecart	2.49
fr	redaction_pro	echang	2.88
fr	maths	echantill	4.26
fr	education	ecol	2.33
fr	emploi_carriere	ecol	1.15
fr	finance	economi	5.24
fr	finance	economiqu	2.63
fr	histoire_societe	economiqu	2.26
fr	musique	ecout	2.81
fr	informatique_materiel	ecran	1.63
fr	web	ecran	1.46
fr	emploi_carriere	ecri	1.52
fr	fiction	ecri	1.72
fr	poesie_paroles	ecri	2.30
fr	musique	ecrir	1.08
fr	poesie_paroles	ecrir	1.70
fr	redaction_pro	ecrir	1.17
fr	poesie_paroles	ecrit	1.75
fr	redaction_pro	editeur	2.76
fr	redaction_pro	effectivement	2.43
fr	redaction_pro	effectu	1.76
fr	maths	effectue	1.59
fr	redaction_pro	effectue	2.01
fr	redaction_pro	effet	2.52
fr	redaction_pro	efficacement	3.02
fr	redaction_pro	effort	2.25
fr	maths	egal	2.37
fr	redaction_pro	egalement	2.48
fr	maths	electriqu	2.29
fr	redaction_pro	element	1.80
fr	education	elev	3.48
fr	redaction_pro	ell	1.41
fr	programmation	els	2.63
fr	redaction_pro	email	6.68
fr	redaction_pro	embauch	4.21
fr	redaction_pro	emoti	3.02
fr	emploi_carriere	emploi	2.94
fr	redaction_pro	employ	2.61
fr	redaction_pro	employeur	4.88
fr	education	empreint	2.94
fr	redaction_pro	encor	2.54
fr	redaction_pro	encourag	3.11
fr	programmation	end	1.28
fr	voyage	endroit	1.95
fr	maths	energi	1.39
fr	droit	enfant	2.36
fr	fiction	enfant	1.58
fr	musique	enfant	1.16
fr	redaction_pro	enfin	2.21
fr	redaction_pro	engag	2.89
fr	redaction_pro	engagement	5.08
fr	langues_traduction	ennemi	3.67
fr	programmation	enregistr	1.10
fr	programmation	enregistrement	1.33
fr	education	enseignant	2.79
fr	education	enseignement	1.82
fr	maths	ensembl	1.00
fr	redaction_pro	ensembl	1.96
fr	philosophie_religion	ensuit	1.53
fr	redaction_pro	entendu	2.76
fr	maths	enti	1.68
fr	programmation	enti	1.68
fr	education	entit	1.32
fr	redaction_pro	entrain	1.83
fr	sport_nutrition	entrainement	5.01
fr	redaction_pro	entrepreneur	2.07
fr	finance	entrepreneuriat	5.63
fr	emploi_carriere	entrepris	1.04
fr	redaction_pro	entrepris	1.35
fr	redaction_pro	entretien	2.90
fr	redaction_pro	enver	2.11
fr	redaction_pro	enverrai	4.02
fr	redaction_pro	envi	2.89
fr	marketing_business	environnement	1.53
fr	histoire_societe	environnemental	3.09
fr	redaction_pro	envoi	3.89
fr	redaction_pro	envoy	3.65
fr	redaction_pro	envoye	4.44
fr	finance	epargn	5.97
fr	education	epreuv	1.73
fr	maths	equati	5.56
fr	maths	equilibr	2.13
fr	redaction_pro	equip	3.13
fr	redaction_pro	equipement	2.61
fr	programmation	equivalent	1.75
fr	programmation	erreur	1.57
fr	programmation	error	4.21
fr	histoire_societe	espac	1.07
fr	maths	espac	1.26
fr	redaction_pro	esper	4.21
fr	redaction_pro	esperant	4.12
fr	redaction_pro	essai	1.98
fr	redaction_pro	essay	2.06
fr	maths	estim	1.88
fr	informatique_materiel	etablir	1.52
fr	maths	etablir	1.38
fr	education	etablissement	1.29
fr	redaction_pro	etai	3.22
fr	redaction_pro	etaient	2.73
fr	fiction	etait	1.00
fr	redaction_pro	etait	2.33
fr	redaction_pro	etant	2.82
fr	jeux_video	etap	1.31
fr	histoire_societe	etat	2.14
fr	redaction_pro	ete	2.31
fr	finance	etf	5.80
fr	philosophie_religion	ethiqu	4.61
fr	redaction_pro	etr	1.59
fr	histoire_societe	etranger	2.89
fr	education	etud	1.23
fr	finance	etud	1.36
fr	sante	etud	1.49
fr	maths	etudi	3.00
fr	education	etudiant	1.69
fr	marketing_business	etudiant	1.64
fr	finance	euro	2.30
fr	redaction_pro	europeen	2.60
fr	redaction_pro	eux	2.52
fr	redaction_pro	evalu	1.98
fr	education	evaluati	1.48
fr	redaction_pro	evenement	1.61
fr	redaction_pro	eventuell	2.81
fr	redaction_pro	eventuellement	2.81
fr	redaction_pro	evidemment	2.51
fr	redaction_pro	evit	2.02
fr	histoire_societe	evoluti	2.30
fr	redaction_pro	evoqu	2.96
fr	redaction_pro	exactement	2.43
fr	education	examen	3.11
fr	informatique_materiel	excel	4.16
fr	redaction_pro	excellent	2.52
fr	programmation	excepti	3.74
fr	redaction_pro	excus	4.05
fr	programmation	execut	2.83
fr	programmation	executi	2.07
fr	redaction_pro	exemplair	2.35
fr	education	exercic	2.09
fr	maths	exercic	1.37
fr	redaction_pro	exigenc	2.38
fr	jeux_video	exist	1.16
fr	langues_traduction	exist	1.17
fr	redaction_pro	expediti	4.21
fr	emploi_carriere	experienc	1.25
fr	redaction_pro	experienc	1.96
fr	redaction_pro	expertis	3.32
fr	redaction_pro	explicati	1.62
fr	web	explicati	1.08
fr	sciences	expliqu	1.35
fr	redaction_pro	expliquant	2.89
fr	finance	expliquez	2.10
fr	informatique_materiel	exploitati	3.48
fr	langues_traduction	expressi	2.44
fr	maths	exprim	1.22
fr	redaction_pro	exprim	1.72
fr	redaction_pro	extremement	2.69
fr	maths	extremit	5.31
fr	histoire_societe	fac	1.02
fr	redaction_pro	fac	1.60
fr	marketing_business	facebook	2.21
fr	web	facebook	2.39
fr	redaction_pro	facilit	2.39
fr	maths	facteur	1.68
fr	redaction_pro	factur	4.47
fr	education	facult	2.55
fr	jeux_video	faibl	3.04
fr	redaction_pro	fair	1.19
fr	redaction_pro	faisant	2.73
fr	redaction_pro	fait	1.28
fr	programmation	fals	4.18
fr	redaction_pro	familial	4.37
fr	redaction_pro	famill	1.91
fr	sante	famill	1.38
fr	fiction	fantastiqu	5.02
fr	redaction_pro	fass	2.17
fr	redaction_pro	faudra	2.76
fr	redaction_pro	faudrait	2.17
fr	redaction_pro	faut	1.80
fr	redaction_pro	favorabl	4.57
fr	redaction_pro	felicitati	4.02
fr	finance	feminin	4.90
fr	relations_psychologie	femm	1.70
fr	sante	femm	2.12
fr	programmation	fenetr	2.98
fr	redaction_pro	fera	2.69
fr	redaction_pro	ferai	3.34
fr	voyage	fet	2.11
fr	redaction_pro	fevri	2.39
fr	musique	fich	2.33
fr	informatique_materiel	fichi	1.29
fr	programmation	fichi	1.75
fr	redaction_pro	fier	2.92
fr	cinema_series	film	5.31
fr	redaction_pro	fin	1.47
fr	maths	final	1.10
fr	redaction_pro	finalement	2.96
fr	finance	financ	2.13
fr	finance	fiscal	3.13
fr	maths	fix	1.13
fr	redaction_pro	fix	1.98
fr	cuisine	fleur	3.67
fr	redaction_pro	fois	2.43
fr	maths	foncier	2.89
fr	maths	foncti	1.78
fr	programmation	foncti	1.08
fr	education	fonctionnalit	1.83
fr	redaction_pro	fonctionnement	1.82
fr	jeux_video	foot	3.17
fr	images_ia	for	1.63
fr	programmation	for	1.17
fr	web	for	1.27
fr	histoire_societe	forc	1.67
fr	maths	forc	1.62
fr	redaction_pro	form	1.38
fr	redaction_pro	formati	1.90
fr	maths	formul	2.28
fr	programmation	formulair	1.86
fr	redaction_pro	fourni	2.44
fr	redaction_pro	fournir	2.64
fr	redaction_pro	fournisseur	3.74
fr	maths	fracti	6.04
fr	education	frai	2.83
fr	histoire_societe	franc	1.37
fr	musique	franc	1.11
fr	fiction	francai	1.22
fr	langues_traduction	francai	2.99
fr	histoire_societe	francais	1.68
fr	langues_traduction	francais	2.44
fr	musique	francais	1.59
fr	maths	frequenc	2.74
fr	histoire_societe	froid	2.58
fr	programmation	from	1.78
fr	web	from	1.33
fr	donnees_ia	fuit	3.47
fr	redaction_pro	fut	3.34
fr	jeux_video	futur	1.69
fr	redaction_pro	futur	1.98
fr	redaction_pro	garanti	2.48
fr	redaction_pro	garantir	2.17
fr	redaction_pro	gard	1.75
fr	musique	gardant	3.72
fr	redaction_pro	gen	1.64
fr	images_ia	gener	3.71
fr	jeux_video	gener	1.15
fr	finance	general	1.09
fr	redaction_pro	generalement	2.25
fr	musique	genr	2.31
fr	education	geographi	2.69
fr	histoire_societe	geopolitiqu	4.50
fr	education	gesti	2.45
fr	voyage	gesti	1.21
fr	web	get	2.14
fr	programmation	git	3.50
fr	programmation	github	3.19
fr	redaction_pro	gmail	4.12
fr	informatique_materiel	gnu	6.02
fr	redaction_pro	gomb	3.02
fr	web	googl	2.30
fr	histoire_societe	gouvernement	4.30
fr	jeux_video	gpt	2.74
fr	musique	grand	1.35
fr	maths	grandeur	3.84
fr	maths	graphiqu	2.11
fr	programmation	graphiqu	1.74
fr	maths	graphiquement	5.14
fr	redaction_pro	gratuit	2.26
fr	animaux	gri	4.13
fr	musique	group	2.25
fr	histoire_societe	guerr	4.43
fr	musique	guitar	6.51
fr	marketing_business	hashtag	4.21
fr	maths	hauteur	1.85
fr	redaction_pro	hav	2.07
fr	web	head	2.84
fr	education	hebergement	2.71
fr	redaction_pro	hesitez	4.84
fr	redaction_pro	heur	2.60
fr	redaction_pro	heureu	2.69
fr	redaction_pro	hier	3.30
fr	fiction	histoir	3.80
fr	philosophie_religion	histoir	1.26
fr	education	hom	2.79
fr	web	hom	1.30
fr	fiction	homm	2.46
fr	redaction_pro	honneur	3.34
fr	sante	hopital	2.80
fr	sante	hopitau	3.43
fr	redaction_pro	hor	2.81
fr	redaction_pro	horair	3.02
fr	maths	horizontal	3.20
fr	voyage	hotel	5.54
fr	web	href	5.51
fr	web	html	6.84
fr	web	http	4.43
fr	redaction_pro	hui	2.94
fr	histoire_societe	humain	2.15
fr	jeux_video	humain	1.43
fr	education	humanit	2.14
fr	redaction_pro	hydrauliqu	2.81
fr	education	hypothes	1.72
fr	finance	hypothes	1.49
fr	voyage	hypothes	1.61
fr	redaction_pro	ici	2.15
fr	jeux_video	ide	1.73
fr	informatique_materiel	identifi	1.06
fr	education	identificati	2.36
fr	redaction_pro	identifiez	2.81
fr	redaction_pro	identit	2.03
fr	histoire_societe	ideologi	4.70
fr	voyage	ile	3.25
fr	redaction_pro	ils	1.70
fr	images_ia	imag	2.75
fr	web	imag	1.32
fr	sante	imageri	4.89
fr	jeux_video	imagin	2.23
fr	redaction_pro	immediatement	3.13
fr	finance	impact	2.72
fr	marketing_business	impact	2.10
fr	education	implantati	1.77
fr	jeux_video	implement	3.17
fr	education	implementati	1.74
fr	redaction_pro	impliqu	2.53
fr	programmation	import	1.35
fr	marketing_business	importanc	1.36
fr	redaction_pro	important	1.72
fr	redaction_pro	impossibl	3.02
fr	finance	impot	4.95
fr	redaction_pro	imprim	2.50
fr	redaction_pro	inclur	2.64
fr	web	inde	3.01
fr	maths	independant	1.73
fr	maths	indicateur	1.85
fr	redaction_pro	indiqu	2.45
fr	redaction_pro	indispensabl	4.37
fr	redaction_pro	individuel	3.11
fr	maths	inferieur	1.53
fr	maths	infini	2.10
fr	finance	inflati	5.13
fr	histoire_societe	influenc	1.69
fr	redaction_pro	inform	4.32
fr	redaction_pro	informant	4.02
fr	redaction_pro	informati	1.81
fr	education	informatiqu	2.75
fr	voyage	informatis	4.46
fr	education	informatisati	2.78
fr	redaction_pro	informe	3.91
fr	redaction_pro	ingenieur	3.44
fr	cuisine	ingredient	5.37
fr	maths	initial	2.26
fr	education	inscripti	3.64
fr	redaction_pro	inscrir	2.76
fr	redaction_pro	inscrit	3.08
fr	programmation	insert	4.35
fr	redaction_pro	inspecti	3.91
fr	marketing_business	instagram	4.78
fr	web	instagram	1.40
fr	informatique_materiel	install	1.99
fr	education	institut	1.90
fr	education	instituti	1.91
fr	programmation	int	3.04
fr	redaction_pro	integr	1.82
fr	maths	integral	4.94
fr	jeux_video	intelligenc	3.51
fr	redaction_pro	intenti	2.27
fr	redaction_pro	interess	3.30
fr	redaction_pro	interessant	1.88
fr	redaction_pro	interesse	4.44
fr	finance	interet	1.52
fr	programmation	interfac	2.74
fr	maths	interieur	1.17
fr	redaction_pro	interlocuteur	3.59
fr	redaction_pro	intern	2.29
fr	histoire_societe	international	1.71
fr	marketing_business	international	2.18
fr	donnees_ia	internet	1.52
fr	web	internet	2.04
fr	maths	interpret	2.28
fr	redaction_pro	interrog	2.81
fr	maths	intervall	6.11
fr	redaction_pro	intervenir	4.02
fr	redaction_pro	interventi	3.14
fr	redaction_pro	interview	2.50
fr	donnees_ia	introducti	1.18
fr	philosophie_religion	introducti	1.36
fr	sante	introducti	1.09
fr	voyage	introducti	1.48
fr	finance	investir	4.14
fr	finance	investissement	4.07
fr	redaction_pro	invit	2.69
fr	redaction_pro	invitati	3.69
fr	informatique_materiel	ios	4.50
fr	donnees_ia	iot	3.36
fr	informatique_materiel	iphon	4.83
fr	redaction_pro	isp	3.47
fr	redaction_pro	jamai	2.42
fr	redaction_pro	janvi	3.32
fr	voyage	jardin	3.08
fr	programmation	java	4.78
fr	programmation	javascript	3.68
fr	musique	jazz	6.00
fr	jeux_video	jeu	3.97
fr	redaction_pro	jeudi	4.88
fr	fiction	jeun	2.25
fr	relations_psychologie	jeun	2.19
fr	redaction_pro	joi	3.41
fr	redaction_pro	joindr	4.37
fr	redaction_pro	joint	4.34
fr	jeux_video	jouer	2.57
fr	jeux_video	joueur	3.91
fr	redaction_pro	jour	2.03
fr	redaction_pro	journal	2.69
fr	redaction_pro	journalist	2.81
fr	redaction_pro	journe	2.44
fr	programmation	json	3.29
fr	redaction_pro	juillet	4.97
fr	redaction_pro	juin	3.50
fr	droit	juridiqu	5.83
fr	redaction_pro	jusqu	2.27
fr	redaction_pro	just	2.57
fr	programmation	key	2.09
fr	education	kim	2.04
fr	education	laboratoir	3.65
fr	maths	lacun	3.38
fr	maths	lagrang	5.14
fr	redaction_pro	laiss	2.23
fr	programmation	lambda	3.53
fr	redaction_pro	lancement	2.81
fr	programmation	langag	3.07
fr	musique	langu	1.71
fr	redaction_pro	langu	1.78
fr	redaction_pro	laquell	1.95
fr	redaction_pro	largement	2.35
fr	redaction_pro	lead	2.50
fr	donnees_ia	learn	6.29
fr	redaction_pro	lecteur	3.11
fr	programmation	lectur	1.64
fr	informatique_materiel	leger	2.02
fr	cuisine	legum	5.02
fr	redaction_pro	lequel	1.81
fr	emploi_carriere	lettr	3.62
fr	redaction_pro	leur	1.47
fr	education	lie	1.35
fr	web	lien	1.94
fr	redaction_pro	lieu	1.81
fr	voyage	lieu	1.30
fr	musique	lign	1.64
fr	maths	lim	5.14
fr	maths	limit	1.72
fr	programmation	lin	2.00
fr	donnees_ia	lineair	2.83
fr	maths	lineair	2.57
fr	web	link	3.87
fr	emploi_carriere	linkedin	3.69
fr	web	linkedin	1.43
fr	informatique_materiel	linu	5.70
fr	programmation	lir	1.26
fr	redaction_pro	lir	2.29
fr	web	list	1.07
fr	histoire_societe	livr	1.22
fr	redaction_pro	livrais	3.11
fr	redaction_pro	livre	3.91
fr	redaction_pro	local	1.82
fr	web	local	1.41
fr	web	locati	2.01
fr	education	logement	2.15
fr	donnees_ia	logiciel	1.97
fr	redaction_pro	logistiqu	3.02
fr	histoire_societe	loi	1.49
fr	maths	loi	1.91
fr	maths	longueur	3.84
fr	redaction_pro	lor	2.07
fr	redaction_pro	lorsqu	1.52
fr	voyage	louvr	4.82
fr	redaction_pro	loyer	3.59
fr	redaction_pro	lui	2.77
fr	redaction_pro	lun	2.51
fr	redaction_pro	lundi	4.12
fr	informatique_materiel	luni	5.29
fr	education	lyce	2.36
fr	informatique_materiel	mac	3.65
fr	donnees_ia	machin	3.49
fr	redaction_pro	madam	3.91
fr	redaction_pro	magasin	2.69
fr	redaction_pro	magazin	3.02
fr	redaction_pro	mai	1.97
fr	redaction_pro	mail	6.83
fr	redaction_pro	maintenanc	3.83
fr	redaction_pro	maintenant	2.82
fr	redaction_pro	maintenir	2.69
fr	redaction_pro	maintien	4.29
fr	voyage	mais	1.61
fr	redaction_pro	maitr	2.43
fr	redaction_pro	maitris	2.22
fr	donnees_ia	maladi	1.82
fr	sante	maladi	4.22
fr	redaction_pro	malgr	2.79
fr	redaction_pro	malheureusement	3.98
fr	redaction_pro	manag	2.44
fr	histoire_societe	mandat	3.40
fr	cuisine	mang	3.00
fr	cinema_series	manga	5.31
fr	jeux_video	manier	1.04
fr	redaction_pro	manier	1.62
fr	redaction_pro	manqu	2.64
fr	education	manuel	1.30
fr	web	mappy	5.51
fr	redaction_pro	mar	2.02
fr	histoire_societe	march	1.20
fr	redaction_pro	march	1.57
fr	redaction_pro	marchand	2.94
fr	redaction_pro	marchandis	2.92
fr	redaction_pro	mardi	4.63
fr	redaction_pro	marg	3.20
fr	redaction_pro	mari	1.79
fr	relations_psychologie	mariag	3.84
fr	marketing_business	market	4.28
fr	marketing_business	marqu	2.09
fr	education	mart	3.88
fr	maths	mass	3.46
fr	emploi_carriere	mast	2.63
fr	maths	materiau	1.77
fr	redaction_pro	materiel	2.91
fr	education	math	1.66
fr	maths	mathematiqu	3.89
fr	droit	matier	3.24
fr	redaction_pro	matin	3.00
fr	maths	matri	3.84
fr	maths	matric	4.94
fr	sante	medecin	3.86
fr	marketing_business	media	3.10
fr	education	medical	1.94
fr	sante	medical	2.01
fr	sante	medicament	4.22
fr	redaction_pro	medicau	2.92
fr	redaction_pro	meet	4.02
fr	jeux_video	meilleur	1.86
fr	maths	melang	2.31
fr	redaction_pro	mem	1.77
fr	musique	membr	2.02
fr	voyage	memoir	1.41
fr	redaction_pro	menac	2.17
fr	redaction_pro	mensuel	2.81
fr	redaction_pro	menti	2.72
fr	web	menu	3.22
fr	redaction_pro	merci	2.97
fr	redaction_pro	mercredi	4.84
fr	education	meris	2.24
fr	redaction_pro	mes	2.71
fr	musique	messag	1.30
fr	redaction_pro	messag	2.33
fr	redaction_pro	messageri	3.27
fr	maths	mesur	1.56
fr	maths	method	1.26
fr	donnees_ia	methodologi	2.41
fr	education	methodologi	1.43
fr	redaction_pro	mettr	1.58
fr	redaction_pro	mickael	4.88
fr	informatique_materiel	microsoft	3.49
fr	redaction_pro	midi	3.21
fr	jeux_video	mieu	1.16
fr	redaction_pro	mieu	2.01
fr	maths	milieu	2.35
fr	maths	min	2.94
fr	jeux_video	minecraft	6.42
fr	redaction_pro	minimum	1.96
fr	philosophie_religion	minister	3.34
fr	education	mis	1.70
fr	redaction_pro	missi	2.74
fr	redaction_pro	mme	3.23
fr	redaction_pro	mod	1.84
fr	redaction_pro	modalit	2.50
fr	donnees_ia	model	2.26
fr	sante	model	2.11
fr	maths	modelis	3.11
fr	education	modelisati	2.58
fr	redaction_pro	modifi	1.73
fr	redaction_pro	modificati	3.95
fr	maths	modul	1.41
fr	programmation	modul	1.85
fr	redaction_pro	moin	1.48
fr	redaction_pro	mois	2.55
fr	maths	mol	6.41
fr	maths	molair	5.88
fr	sciences	molecul	5.94
fr	philosophie_religion	moment	1.03
fr	redaction_pro	moment	2.27
fr	redaction_pro	mon	2.02
fr	jeux_video	mond	1.30
fr	finance	mondial	2.07
fr	histoire_societe	mondial	3.46
fr	finance	monnai	4.13
fr	maths	monomer	5.14
fr	redaction_pro	monsieur	3.51
fr	redaction_pro	montant	3.43
fr	jeux_video	montr	1.08
fr	maths	montr	1.44
fr	philosophie_religion	moral	3.51
fr	musique	morceau	4.84
fr	langues_traduction	mot	1.64
fr	poesie_paroles	mot	1.05
fr	redaction_pro	moteur	2.38
fr	redaction_pro	motiv	4.44
fr	emploi_carriere	motivati	4.90
fr	maths	mouvement	1.84
fr	histoire_societe	moyen	1.52
fr	maths	moyenn	2.86
fr	maths	mpu6050	3.53
fr	animaux	mur	3.58
fr	sport_nutrition	musculati	7.76
fr	voyage	muse	4.52
fr	musique	music	4.42
fr	musique	musicien	7.10
fr	musique	musiqu	6.10
fr	sante	mutuell	2.95
fr	programmation	mysql	4.65
fr	programmation	nam	1.77
fr	education	narrati	2.04
fr	voyage	narrati	2.36
fr	histoire_societe	nati	4.04
fr	finance	national	1.71
fr	histoire_societe	national	2.84
fr	web	nativ	4.41
fr	maths	naturel	1.77
fr	redaction_pro	neanmoin	4.29
fr	redaction_pro	necessair	1.95
fr	redaction_pro	necessit	2.69
fr	redaction_pro	negativ	2.07
fr	redaction_pro	negoci	4.29
fr	redaction_pro	negociati	3.20
fr	redaction_pro	neuf	2.25
fr	sante	neuron	5.25
fr	redaction_pro	niveau	1.83
fr	programmation	nod	3.25
fr	web	nodej	5.67
fr	redaction_pro	noel	2.81
fr	animaux	nom	1.03
fr	musique	nom	1.28
fr	maths	nombr	1.84
fr	programmation	nombr	1.09
fr	redaction_pro	non	2.02
fr	maths	normal	1.91
fr	redaction_pro	nos	2.83
fr	redaction_pro	notair	3.91
fr	redaction_pro	notamment	1.94
fr	maths	noter	1.17
fr	donnees_ia	noti	1.71
fr	redaction_pro	notr	3.02
fr	redaction_pro	nou	2.66
fr	redaction_pro	nouveau	1.75
fr	redaction_pro	nouvel	3.69
fr	redaction_pro	nouvell	2.76
fr	redaction_pro	novarti	3.91
fr	redaction_pro	novembr	3.36
fr	redaction_pro	nuit	2.57
fr	maths	nul	2.20
fr	maths	null	2.41
fr	programmation	numb	1.71
fr	education	numeriqu	1.38
fr	redaction_pro	numero	2.75
fr	education	objectif	1.32
fr	donnees_ia	objet	1.03
fr	redaction_pro	objet	1.47
fr	redaction_pro	oblig	3.34
fr	redaction_pro	obligati	2.44
fr	redaction_pro	obtenir	1.94
fr	maths	obtenu	2.11
fr	redaction_pro	occasi	3.14
fr	redaction_pro	occup	2.35
fr	programmation	occurrenc	3.36
fr	redaction_pro	octobr	3.58
fr	redaction_pro	offert	2.50
fr	web	officiel	3.11
fr	emploi_carriere	offr	1.62
fr	redaction_pro	offr	2.55
fr	redaction_pro	offrent	3.91
fr	redaction_pro	offrir	2.69
fr	redaction_pro	ont	1.68
fr	jeux_video	open	2.31
fr	programmation	open	1.91
fr	redaction_pro	operateur	2.11
fr	finance	operati	1.13
fr	redaction_pro	operati	1.78
fr	redaction_pro	opportunit	2.66
fr	redaction_pro	opti	2.38
fr	marketing_business	optimis	1.88
fr	maths	optiqu	1.92
fr	education	oral	1.00
fr	informatique_materiel	ordinateur	4.15
fr	programmation	ordinogramm	5.14
fr	maths	ordr	1.32
fr	programmation	ordr	1.18
fr	web	org	5.15
fr	redaction_pro	organis	2.17
fr	redaction_pro	organisati	2.34
fr	donnees_ia	organisationnel	3.82
fr	education	orientati	1.14
fr	redaction_pro	orthograph	2.69
fr	redaction_pro	oubli	3.33
fr	langues_traduction	oui	1.49
fr	redaction_pro	oui	1.89
fr	donnees_ia	outil	1.58
fr	redaction_pro	outr	2.81
fr	redaction_pro	ouvert	1.90
fr	informatique_materiel	ouvrir	1.99
fr	web	pag	3.16
fr	web	pagesjaun	5.67
fr	education	paiement	2.76
